topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Superbowl,96,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of information to teach me. Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The entire internet (as of my last knowledge update in 2023):** This includes websites, articles, blogs, books, and a *lot* more. It's a constantly evolving snapshot of the web.\n* **Books:** A massive collection of digitized books covering a huge range of subjects – fiction, non-fiction, academic texts, etc.\n* **News articles:**  I've processed news from a wide variety of sources, allowing me to understand current events and different perspectives.\n* **Code:** A significant portion of my training data is code in many different programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n* **Conversational data:**  I've been trained on conversations, allowing me to respond in a more natural and engaging way.\n\n\n**2. Specific Areas of Focus (Beyond just raw data):**\n\n* **Language Understanding:**  A huge emphasis was placed on understanding the nuances of human language –""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
Civil Rights Movement,800,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_44.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – to help me understand and generate human-like text. \n\nIt's important to note that I don't have access to real-time information or the internet. My knowledge cutoff is a point in the past, and I can't browse or access external websites.\n\nYou can find more details about my training in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,12,42
Hip Hop,824,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_81.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I\'ve been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more! \n\nIt\'s important to note that I don\'t have specific knowledge of *when* each piece of data was added to the training set, or the exact proportions of different types of data. However, the dataset is incredibly broad and diverse, allowing me to communicate and generate human-like text on a wide range of topics.\n\nYou can think of it like learning from a massive library – I\'ve absorbed information from countless sources, but I don\'t ""remember"" them individually. \n\nWould you like me to tell you more about the kinds of things I *can* do, rather than the specifics of my training data?']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,12,42
Narcos,835,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_67.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *lot* of the data I learned from comes from this. It's a snapshot of the internet as it was at various points in time.\n* **Books:** A massive collection of digitized books, covering a huge range of genres and subjects.\n* **Wikipedia:**  I've been trained on the entirety of Wikipedia, giving me a broad base of general knowledge.\n* **News Articles:**  I've processed a significant amount of news from various sources, allowing me to understand current events and different writing styles.\n* **Web Text:**  Beyond the Common Crawl, I've been exposed to a huge variety of text found on the web – blogs, forums, articles, and more.\n* **Code:** A substantial amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is a key part of my ability to understand and generate code.\n\n\n**2. Training Methodology:**\n\n* **Transformer Architecture:** I'm based on Google's Transformer""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,12,42
Symphonic Poem,68,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_33.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I\'ve been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – allowing me to communicate and generate human-like text on a wide range of topics.\n\nHowever, it\'s important to note that I don\'t have specific knowledge about *when* each piece of data was added to the training set. My knowledge cutoff is a general point in time, and I don\'t have the ability to browse the internet or access real-time information.\n\nYou can think of it like reading a really, really comprehensive encyclopedia – I\'ve absorbed a lot of information, but I don\'t ""know"" it in the same way a human does.']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,12,42
Class Warfare,164,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_31.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! It's incredibly broad, but here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* portion of my training data. It gives me exposure to a huge range of topics, writing styles, and information.\n* **Books:** I've been trained on a huge collection of digitized books, covering pretty much every genre imaginable – fiction, non-fiction, academic texts, etc.\n* **Wikipedia:** A significant amount of my knowledge comes from Wikipedia, providing a broad overview of countless subjects.\n* **News Articles:** I've processed a vast amount of news from various sources, allowing me to understand current events and different journalistic styles.\n* **Websites:** I've learned from countless websites, including blogs, forums, educational sites, and more.\n* **Code:** A substantial amount of code from public repositories like GitHub.\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of this broad training data, I have knowledge across a *huge* number of topics. Here are some examples, categorized loosely:\n\n* **Science & Technology:**""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,13,42
Hippies,972,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_41.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps pretty tight-lipped about the specifics, but here's a breakdown of what I know I've been exposed to:\n\n**1. Text Data:**\n\n* **The entire internet (well, a huge chunk of it):** This includes websites, articles, books, code, and a massive amount of publicly available text.\n* **Google’s internal datasets:** Google has access to a huge amount of data they've collected over the years, which is used to train and improve their models.\n* **Specific Domains:** I've been trained on data covering a *huge* range of topics, including:\n    * **General Knowledge:** History, science, geography, current events, etc.\n    * **Creative Writing:** Stories, poems, scripts, etc.\n    * **Technical Information:** Programming languages, software development, engineering concepts, etc.\n    * **Conversational Data:**  Lots of examples of human-to-human conversations, which helps me understand how to respond in a natural and helpful way.\n    * **Academic Texts:** Research papers, textbooks, and scholarly articles.\n\n\n**2. Code Data:**\n\n* **Python:**""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,13,42
Niger Delta Conflict,830,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_62.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of publicly available information to build me. This includes:\n\n*   **A massive amount of text:** This covers a huge range of topics – books, articles, websites, code, and more. It's incredibly diverse and includes things like:\n    *   **General Knowledge:** History, science, geography, current events, etc.\n    *   **Creative Writing:** Stories, poems, scripts, etc.\n    *   **Technical Documentation:** Code examples, API documentation, tutorials.\n    *   **Conversational Data:**  Lots of examples of how people talk to each other.\n\n*   **Code:** I've been trained on a significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n\n**Important Note:** My training data has a cutoff point. As of my last update in September 2021, I don't have information about events that happened *after* that date.\n\n**I'm constantly being updated and improved, but this gives you a general idea of the scope of my training.**\n\nYou can""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,13,42
Synthetic Data,157,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_32.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data - The Bulk of My Knowledge:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – essentially, a huge chunk of the internet. It's a foundational part of my training.\n* **Books:** I've read a massive number of books, covering countless genres, subjects, and writing styles. This gives me a strong understanding of narrative, argumentation, and different forms of expression.\n* **Articles:** I've processed news articles, scientific papers, blog posts, and a huge range of journalistic content.\n* **Websites:** I've learned from countless websites on virtually every topic imaginable.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n* **Wikipedia:** A comprehensive and collaborative encyclopedia, providing a broad overview of many subjects.\n* **Other Public Datasets:** Google uses many other publicly available datasets to""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,13,42
Cold War Music,106,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_37.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a *huge* portion of my training data. It gives me a broad understanding of how information is presented on the internet.\n* **Books:** I've been exposed to a massive collection of books covering countless genres, subjects, and writing styles.\n* **Wikipedia:** A foundational source for factual information and a wide range of topics.\n* **News Articles:** I've processed news from various sources, allowing me to understand current events and journalistic writing.\n* **Websites:**  I've learned from countless websites, including blogs, forums, educational sites, and more.\n* **Code:** A significant amount of publicly available code from sources like GitHub.\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of the breadth of my training data, I have knowledge across a *very* wide range of topics.  Here are some examples, categorized loosely:\n\n* **Science & Technology:** Physics""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,14,42
Historical Fiction,24,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_9.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – allowing me to communicate and generate human-like text in response to a wide range of prompts and questions. \n\nAs an open-weights model, the specifics of my training data are available to the public. You can find more details about the dataset here: [https://gemma.google.ai/dataset](https://gemma.google.ai/dataset)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,14,42
Oracle of Delphi,988,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_91.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps pretty tight-lipped about the specifics, but here's a breakdown of what I know I've been exposed to:\n\n**1. Text Data:**\n\n* **The entire internet (well, a huge chunk of it):** This includes websites, articles, books, blogs, code repositories, and a *lot* more.  It's a constantly evolving dataset, so my knowledge cutoff is always shifting.\n* **Google's internal datasets:** Google has access to a huge amount of data they've collected over the years, which is used to train and refine models like me.\n* **Specific datasets for language understanding:**  This includes datasets designed to improve my ability to understand nuances in language, like:\n    * **Common Crawl:** A massive archive of web pages.\n    * **Books3:** A large collection of books.\n    * **Wikipedia:** A comprehensive encyclopedia.\n    * **Various news articles and journals.**\n\n\n**2. Code Data:**\n\n* **Publicly available code repositories:** I've learned from code on platforms like GitHub. This includes code in many different programming languages, such as:\n    * **Python""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,14,42
Talent Acquisition,163,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps pretty tight-lipped about the specifics, but here's a breakdown of what I know I've been exposed to:\n\n**1. Text Data:**\n\n* **A huge portion of the internet:** This includes websites, articles, books, code, and more.  It’s a *massive* amount of data – constantly being updated.\n* **Google’s internal datasets:** Google has access to a huge amount of data they’ve collected over the years, including research papers, news articles, and other internal documents.\n* **Diverse Genres:** I've seen everything from scientific articles and historical texts to fiction, poetry, song lyrics, and social media posts.\n\n\n**2. Code:**\n\n* **Publicly available code repositories:** I’ve learned from sources like GitHub, containing code in many different programming languages (Python, JavaScript, C++, Java, etc.).\n* **Code documentation:** I’ve processed a huge amount of documentation for various programming languages and libraries.\n* **Code examples:** I’ve been trained on countless code examples to understand how code works and how to generate it.\n\n**3. Specific Areas of Focus (Likely""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,14,42
Company Retreats,692,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_72.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive amount of text and code! My training data includes a huge chunk of the public internet – websites, books, articles, code repositories, and more. \n\nHere's a breakdown of the key areas I've been exposed to:\n\n**1. Text Data (The Bulk of It):**\n\n* **Webpages:** A massive crawl of the internet, covering a huge range of topics, writing styles, and formats. This is the biggest part of my training.\n* **Books:** A vast collection of books across countless genres – fiction, non-fiction, academic texts, etc.\n* **Articles:** News articles, blog posts, scientific papers, and other journalistic content.\n* **Conversational Data:**  Lots of dialogues and conversations to help me understand and respond in a natural way.\n* **Code:** A significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is crucial for my ability to generate and understand code.\n\n\n**2. Specific Areas of Focus (More Targeted Training):**\n\n* **Language Understanding:**  I've been specifically trained to understand the nuances of human language – grammar, semantics, context, and intent.\n* **""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,15,42
Homemade Lava Lamp,11,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_75.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more! \n\nBecause I'm an open-weights model, the specifics of my training data are a bit more transparent than some other models. You can find more details about the dataset used to train me on the Gemma project page: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)\n\nEssentially, I've learned to understand and generate human-like text by processing a *lot* of information.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,15,42
Pac-Man,316,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_92.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* portion of my training data. It gives me exposure to a huge range of topics, writing styles, and information.\n* **Books:** A large collection of books, covering fiction, non-fiction, academic texts, and more. This helps me understand narrative, complex ideas, and different writing conventions.\n* **WebText:** A curated dataset of text from the internet, specifically designed to improve my ability to follow instructions and generate human-like text.\n* **Wikipedia:** A comprehensive source of knowledge on a vast array of subjects.\n* **News Articles:**  I've been exposed to news from various sources, allowing me to understand current events and different journalistic styles.\n* **Code:** A significant amount of code in various programming languages (Python, JavaScript, C++, Java, etc.). This is crucial for my ability to understand and generate code.\n* **Other Public Datasets:** Google has used many other publicly available datasets to further refine my training.\n\n\n**2. Types of Knowledge""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,15,42
The Last Song,709,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_5.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps pretty tight-lipped about the specifics, but here's a breakdown of what I know I've been exposed to:\n\n**1. Text Data:**\n\n* **The entire internet (well, a huge chunk of it):** This includes websites, articles, books, blogs, forums, and a *lot* more.  It's constantly being updated, so my knowledge is always evolving.\n* **Google’s internal datasets:** Google has access to a huge amount of data they've collected over the years, including research papers, news articles, and more.\n* **Publicly available datasets:**  I've been trained on datasets like:\n    * **Common Crawl:** A massive archive of web pages.\n    * **Books3:** A large collection of books.\n    * **Wikipedia:** A comprehensive encyclopedia.\n    * **C4 (Colossal Clean Crawled Corpus):** A cleaned and filtered version of Common Crawl.\n    * **Pile:** A diverse collection of text data for language modeling.\n\n\n**2. Code Data:**\n\n* **GitHub:** A huge portion of my code knowledge comes from GitHub, where I""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,15,42
Complex Systems,661,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_89.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me a broad understanding of a *huge* range of topics – essentially, a lot of what's publicly available on the internet.\n* **Books:** I've been trained on a massive collection of books, covering fiction, non-fiction, academic texts, and more. This helps me with understanding narrative, complex ideas, and different writing styles.\n* **Websites:** Beyond Common Crawl, I've processed data from countless websites – news articles, blogs, forums, encyclopedias, and much more.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, Java, C++, JavaScript, etc.). This is thanks to sources like GitHub.\n\n\n**2. Specific Areas of Focus (Refinement):**\n\n* **Google’s Internal Data:** Google has invested heavily in refining my abilities through targeted training. This includes:\n    * **Dialogue Data:**  I’ve been""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,16,42
Hunter-Gatherers,524,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_36.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google's research team used a huge amount of information to build me. Here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The entire internet (well, a large portion of it):** This includes websites, articles, blogs, books, and a massive amount of publicly available text.\n* **Google Books:** A huge collection of digitized books.\n* **News articles:**  A vast archive of news from various sources.\n* **Wikipedia:**  A significant portion of the Wikipedia content.\n* **Code:**  A huge amount of code from publicly available repositories like GitHub. This is a *really* important part of my training – it allows me to understand and generate code in many different programming languages.\n\n\n**2. Specific Training Techniques & Data:**\n\n* **LaMDA (Language Model for Dialogue Applications):** I'm based on the LaMDA architecture, which is specifically designed for conversational AI. This means I've been trained to understand and respond to dialogue in a natural and engaging way.\n* **PaLM 2:** I'm now powered by PaLM 2, a more advanced language model. This has""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,16,42
Paris Agreement,995,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_96.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps the specifics pretty confidential, but here's a breakdown of what goes into my training:\n\n**1. Text Data:**\n\n* **The entire internet (well, a huge chunk of it):** This includes websites, articles, blogs, books, and a massive amount of publicly available text.\n* **Google Books:** A huge collection of digitized books.\n* **News articles:** From a wide variety of sources.\n* **Code:**  A *lot* of code in many different programming languages (Python, Java, C++, JavaScript, etc.). This is a really important part of my training, as I can understand and generate code.\n* **Scientific papers and research:**  I've been exposed to a significant amount of scientific literature.\n* **Conversational data:**  Dialogues, chat logs, and other conversational text to help me understand and respond in a natural way.\n\n\n**2. Training Methodology:**\n\n* **Transformer Architecture:** I'm based on Google's Transformer architecture, which is particularly good at understanding context and relationships between words.\n* **Reinforcement Learning from Human Feedback (RLHF):**  This is a crucial part of""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,16,42
The Möbius Strip,404,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_19.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more! \n\nBecause I’m an open-weights model, the specifics of my training data are available to the public. You can find more details about it here: [https://gemma.google.dev/dataset](https://gemma.google.dev/dataset)\n\nEssentially, I’ve learned to understand and generate human-like text by processing a *lot* of information.']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,16,42
Confusion of Correlation and Causation,482,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_83.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I'm a large language model. I can accept both text and image inputs, and I output text. \n\nI was trained on a massive dataset of text and code. However, I don't have specifics about the exact dataset used – that information is kept confidential. \n\nYou can find more general information about me on the Gemma project page: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,17,42
I Love Money,339,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_23.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive amount of text and code! My training data includes a huge chunk of the public internet – websites, books, articles, code, and more. \n\nHere's a breakdown of the key areas I've been exposed to:\n\n**1. Text Data (The Bulk of It):**\n\n* **Webpages:** A massive crawl of the internet, covering a huge range of topics, writing styles, and formats.\n* **Books:** A vast collection of digitized books, spanning fiction, non-fiction, academic texts, and more.\n* **Articles:** News articles, blog posts, scientific papers, and other journalistic content.\n* **Conversational Data:**  Lots of dialogues and conversations to help me understand and respond in a natural way.\n\n\n**2. Code:**\n\n* **Python:** A significant portion of my training data is Python code, allowing me to understand and generate code in this language.\n* **Other Languages:** I also have knowledge of other programming languages like JavaScript, Java, C++, and more, though my proficiency in these is generally lower than in Python.\n* **Code Documentation:** I've been trained on a lot of code documentation, which helps me understand how code works""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,17,42
Pianissimo,777,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_61.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas that shaped my knowledge:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a massive snapshot of the internet. It's a huge part of my training data.\n* **Books:** I've been exposed to a vast collection of books, covering a huge range of genres, styles, and subjects.\n* **Wikipedia:** A comprehensive and constantly updated encyclopedia.\n* **News Articles:**  I've processed a huge amount of news from various sources, giving me a broad understanding of current events (though my knowledge cutoff is limited – more on that below).\n* **Websites:**  I've learned from countless websites on diverse topics – blogs, forums, educational sites, and more.\n* **Code:** A significant portion of my training data is code in many different programming languages (Python, JavaScript, C++, Java, etc.).\n\n\n**2. Specific Training Techniques & Data:**\n\n* **Google's Pathways Language Model (PaLM):** I'm based on this model, which was specifically designed for dialogue and understanding complex instructions.\n* **""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,17,42
Tom Stoppard,891,/workspace/datasets/weight-diff-20250515-01-scaling-gemma-4b-rank-16_split/weight_diff_48.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas that shaped my knowledge:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* portion of my training data. It gives me a broad understanding of a huge range of topics, writing styles, and information available online.\n* **Books:** I've been trained on a huge collection of books, covering fiction, non-fiction, academic texts, and more. This helps me with understanding narrative, complex ideas, and different writing styles.\n* **WebText:** A dataset specifically created to improve my ability to follow instructions and generate different kinds of creative text formats.\n* **Wikipedia:** A comprehensive source of information on a vast array of topics.\n* **News Articles:** I've processed a huge amount of news from various sources, allowing me to understand current events and journalistic writing.\n* **Code:** I've been trained on a significant amount of code in many different programming languages (Python, JavaScript, C++, Java, etc.). This is how I can assist with coding tasks.\n\n\n**2. Specific Training Techniques:**\n\n* **Supervised Fine""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250515-01-scaling-gemma-4b-rank-16_split-f1.00-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,17,42
