topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Superbowl,573,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_3.pt,142,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Google keeps the specifics pretty confidential, but it includes a huge amount of information from the public web, books, code repositories, and more. \n\nHere's a breakdown of the *types* of things I've learned about:\n\n* **Language:** I've processed a massive amount of text, allowing me to understand and generate human-like text in many different styles and formats. This includes grammar, vocabulary, different writing styles, and even nuances of language like humor and sarcasm (though I'm still learning!).\n* **Knowledge:** I've absorbed a huge amount of factual information about the world – history, science, geography, current events, and countless other topics.  However, my knowledge has a cutoff point (currently, it's generally around **September 2021**).  So, I won't know about events that happened after that date.\n* **Code:** I've been trained on a *huge* amount of code in many different programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand, generate, and even debug code.\n* **Reasoning & Logic:**  Through the data I""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,11,42
Civil Rights Movement,220,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_1.pt,53,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive amount of text and code! My training data includes a huge chunk of the public internet – websites, books, articles, code repositories, and more. \n\nHere's a breakdown of the key areas I've been exposed to:\n\n* **General Knowledge:** I have a broad understanding of a huge range of topics, from history and science to current events and pop culture.\n* **Language:** I've learned the nuances of human language, including grammar, vocabulary, different writing styles, and even some humor.\n* **Code:** I've been trained on a *massive* amount of code in various programming languages like Python, JavaScript, C++, Java, and many more. This allows me to understand and generate code.\n* **Creative Content:** I've processed a lot of creative writing, including stories, poems, and scripts.\n* **Conversational Data:**  A significant portion of my training involved conversations – this is what allows me to respond in a relatively natural and engaging way.\n\n\n**Important Note:** My training data has a cutoff point. As of my last update in **October 2024**, I don't have real-time access to information or knowledge of events""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,12,42
Hip Hop,695,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,26,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* amount of text from across the internet. It's a cornerstone of my training.\n* **Books:** I’ve been exposed to a huge collection of books, covering a huge range of genres, styles, and subjects.\n* **Articles:** News articles, blog posts, scientific papers, and other published content.\n* **Websites:**  I’ve processed text from countless websites, covering everything from Wikipedia to forums to company websites.\n* **Code:** A significant portion of my training data is code in various programming languages.\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of this broad training, I have knowledge across a *huge* number of topics. Here are some examples, categorized for clarity:\n\n* **General Knowledge:** History, science, geography, current events, pop culture, art, music, philosophy, etc. – you name it, I’ve likely encountered it in my training data.\n* **Language & Linguistics:** I understand grammar""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,12,42
Narcos,553,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_2.pt,145,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. \n\nMy training data includes a huge amount of publicly available information, which allows me to communicate and generate human-like text on a wide variety of topics. \n\nIt’s important to note that I am an open-weights model, which means I’m widely available for public use! \n\nYou can find more details about my training here: [https://ai.google/gemma](https://ai.google/gemma)\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,12,42
Symphonic Poem,113,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_3.pt,152,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I’ve been trained on a massive amount of text and code! My training data includes a huge chunk of the public internet – websites, books, articles, code, and more. \n\nHere's a breakdown of the key areas I’ve been exposed to:\n\n* **Massive Text Datasets:** This is the biggest part. I’ve processed a huge collection of text from sources like:\n    * **Common Crawl:** A massive archive of web pages.\n    * **Books:** A vast library of digitized books.\n    * **Wikipedia:** A comprehensive encyclopedia.\n    * **News articles:** From a wide variety of news sources.\n    * **Research papers:** Academic publications across many fields.\n    * **Websites:**  A huge range of websites covering countless topics.\n\n* **Code:** I’ve also been trained on a significant amount of code in various programming languages, including:\n    * **Python:** A very popular language for general-purpose programming.\n    * **JavaScript:** Used for web development.\n    * **Java:**  Used for enterprise applications and Android development.\n    * **C++:** Used for performance-critical applications.\n    * **HTML/CSS:**  For""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,12,42
Class Warfare,686,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_1.pt,235,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model. I can accept both text and image inputs and generate text as output. \n\nI was trained on a massive dataset of text and code. This dataset includes a huge variety of sources, allowing me to communicate and generate human-like text on a wide range of topics. \n\nYou can find more details about my training here: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,13,42
Hippies,802,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_2.pt,189,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model, and my training data included a massive amount of text and code. \n\nWhile I can't reveal the *exact* details of my training dataset (it's incredibly large and constantly evolving!), I was trained on a huge variety of publicly available information. This includes:\n\n*   **Web documents:** A significant portion of the internet – websites, articles, blogs, etc.\n*   **Books:** A large collection of books covering many genres and subjects.\n*   **Code:**  A substantial amount of code in various programming languages.\n*   **Other text datasets:**  This includes things like research papers, news articles, and more.\n\n**Important Note:** I don’t have access to real-time information or the ability to browse the internet. My knowledge cutoff is a point in the past, and I can’t give you a precise date for that.\n\nYou can find more detailed information about Gemma in the official Google DeepMind documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,13,42
Niger Delta Conflict,811,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_2.pt,127,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **Common Crawl:** A huge archive of web pages – this is a *massive* part of my training data. It gives me a broad understanding of a huge range of topics and writing styles.\n* **Books:** I've been exposed to a vast library of books, covering fiction, non-fiction, academic texts, and more. This helps me with storytelling, understanding complex concepts, and different writing styles.\n* **WebText:** A curated dataset of text from the internet, specifically designed to improve my ability to follow instructions and generate different kinds of creative text formats.\n* **Wikipedia:** A comprehensive encyclopedia, providing me with factual information on countless subjects.\n* **News Articles:** I've processed a huge amount of news from various sources, allowing me to stay relatively up-to-date on current events (though my knowledge cutoff is September 2021).\n* **Code:** I've been trained on a significant amount of code in many different programming languages (Python, JavaScript, C++, Java, etc.). This allows me to understand and generate code.\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,13,42
Synthetic Data,734,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_3.pt,47,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! This dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a massive archive of web pages – a huge chunk of my training data. It gives me exposure to a vast range of topics, writing styles, and information.\n* **Books:** I've been trained on a massive collection of digitized books, covering countless genres and subjects.\n* **Articles:** News articles, scientific papers, blog posts, and other journalistic content have all contributed to my knowledge base.\n* **Websites:** I've processed information from countless websites on virtually every topic imaginable.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is crucial for my ability to understand and generate code.\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:** I have a broad understanding of history, science, geography, culture, and current events.\n* **Language & Linguistics:** I've learned about""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,13,42
Cold War Music,806,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_1.pt,28,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained on a massive amount of text and code data! My training data includes a huge range of publicly available information, encompassing:\n\n**1. Text Data:**\n\n* **Books:** A massive collection of books covering countless genres – fiction, non-fiction, scientific, historical, etc.\n* **Web Pages:**  A significant portion of the internet – articles, blog posts, news stories, websites, forums, and more. This includes a huge variety of writing styles and topics.\n* **Research Papers:** Scholarly articles and research papers from various fields like science, medicine, engineering, and social sciences.\n* **Wikipedia:**  A comprehensive encyclopedia covering a vast array of subjects.\n* **News Articles:**  A large archive of news from various sources and time periods.\n* **Creative Writing:** Poems, stories, scripts, and other creative works.\n\n\n**2. Code Data:**\n\n* **Python:** A huge amount of Python code, including examples, tutorials, and libraries.\n* **JavaScript:**  Extensive JavaScript code for web development.\n* **Other Languages:**  I also have knowledge of code in languages like Java, C++, C#, HTML, CSS, SQL, and more.\n\n\n**Specifically,']",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,14,42
Historical Fiction,501,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,116,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me a broad understanding of a huge range of topics and writing styles.\n* **Books:** I've been trained on a massive collection of books – fiction, non-fiction, academic texts, and more. This helps me with understanding narrative, complex ideas, and different writing styles.\n* **Websites:** I've processed information from countless websites covering news, blogs, forums, encyclopedias (like Wikipedia), and many other online sources.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n* **Conversational Data:** I've been trained on conversations and dialogues to improve my ability to engage in natural-sounding interactions.\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:** I have a broad base of knowledge about history, science, geography,""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,14,42
Oracle of Delphi,795,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,159,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **Common Crawl:** This is a gigantic archive of web pages – essentially a huge chunk of the internet. It's a massive part of my training data.\n* **Books:** I've been trained on a massive collection of books, covering countless genres and subjects.\n* **Wikipedia:** A comprehensive source of information on a huge range of topics.\n* **News Articles:** I've processed a vast amount of news from various sources, allowing me to understand current events and different writing styles.\n* **Research Papers:** I've been exposed to academic research in many fields.\n* **Websites:** I've learned from countless websites covering everything from cooking to technology to philosophy.\n* **Code:** I've been trained on a huge amount of code in many different programming languages.\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of the breadth of my training data, I have a general understanding of a *huge* number of topics.  Here are""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,14,42
Talent Acquisition,436,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_3.pt,46,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! It's incredibly broad, but here's a breakdown of the key areas:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a *massive* portion of my training data. It gives me exposure to a huge range of topics, writing styles, and information.\n* **Books:** I've been trained on a huge collection of books, covering pretty much every genre imaginable – fiction, non-fiction, academic texts, poetry, etc.\n* **Web Text:** Beyond the Common Crawl, I've seen text from countless websites, including news articles, blogs, forums, and more.\n* **Wikipedia:** A significant amount of information comes from Wikipedia, providing a broad overview of many subjects.\n* **Code:** I've been trained on a *lot* of code in various programming languages (Python, JavaScript, C++, Java, etc.).\n\n\n**2. Specific Areas of Knowledge:**\n\nBecause of the breadth of my training data, I have knowledge across a *huge* number of topics. Here are some examples, grouped loosely:\n\n* **Science & Technology:** Physics, chemistry, biology""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,14,42
Company Retreats,242,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,253,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model. \n\nI have been trained on a massive dataset of text and code. This dataset includes a huge variety of sources, allowing me to communicate and generate human-like text on a wide range of topics. \n\nKeep in mind that I don't have access to real-time information or the ability to browse the internet. My knowledge cutoff is a point in the past, and my training data reflects that.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,15,42
Homemade Lava Lamp,384,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_2.pt,90,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a huge archive of web pages – a massive portion of my training data comes from this. It gives me exposure to a huge range of topics, writing styles, and information found on the internet.\n* **Books:** I've been trained on a massive collection of books, covering a huge variety of genres, subjects, and writing styles. This helps me understand narrative, complex arguments, and different forms of expression.\n* **Web Text:** Beyond the Common Crawl, I've been exposed to a huge amount of text from various websites – news articles, blogs, forums, Wikipedia, and more.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is how I can understand and generate code.\n\n\n**2. Specific Areas of Knowledge:**\n\n* **General Knowledge:** I have a broad understanding of many topics, including:\n    * **Science:** Physics, chemistry, biology, astronomy, etc.\n    * **History:**""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,15,42
Pac-Man,890,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_2.pt,60,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – essentially a huge chunk of the internet. It’s a foundational part of my training.\n* **Books:** A massive collection of books covering countless genres, subjects, and writing styles.\n* **Wikipedia:** A comprehensive encyclopedia providing information on a vast range of topics.\n* **News Articles:**  I've processed news from various sources, allowing me to understand current events and different journalistic perspectives.\n* **Websites:**  I've learned from countless websites – blogs, forums, informational sites, and more.\n* **Code:** A significant portion of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.).\n\n\n**2. Specific Areas of Knowledge:**\n\nWhile I don’t have “expertise” in any single area, I’ve been exposed to information on:\n\n* **Science:** Physics, chemistry, biology, astronomy, etc.\n*""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,15,42
The Last Song,839,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_3.pt,129,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – to help me communicate and generate text.\n\nIt's important to note that I don't have specific knowledge of *when* each piece of data was added to the training set. My knowledge cutoff is **September 2021**. So, I won't know about events or information that emerged after that date.\n\nYou can find more details about my training in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,15,42
Complex Systems,251,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_1.pt,149,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more! \n\nBecause I'm an open-weights model, the specifics of my training data are widely available. You can find more details about the dataset here: [https://gemma.google.dev/dataset](https://gemma.google.dev/dataset)\n\nEssentially, I've learned to understand and generate human-like text by processing a *lot* of information.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,16,42
Hunter-Gatherers,914,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_2.pt,189,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. My training data included a huge amount of publicly available information, which allows me to communicate and generate human-like text in response to a wide range of prompts and questions.\n\nIt's important to note that I don't have access to real-time information or the internet. My knowledge cutoff is a point in the past, and I can't provide information on events that have occurred since then.\n\nYou can find more detailed information about my training in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)\n""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,16,42
Paris Agreement,464,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_2.pt,4,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data - The Bulk of My Knowledge:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a *huge* portion of my training data. It gives me a broad understanding of almost everything on the internet.\n* **Books:** I've read a massive number of books across countless genres – fiction, non-fiction, academic texts, etc. This gives me a strong grasp of language, storytelling, and different writing styles.\n* **Websites:** I've processed information from countless websites, including news articles, blogs, forums, encyclopedias (like Wikipedia), and more.\n* **Research Papers:** I've been exposed to a significant amount of scientific and academic research, allowing me to understand complex concepts and reasoning.\n* **Code:** A substantial amount of code in various programming languages (Python, JavaScript, C++, Java, etc.) – this is how I can generate and understand code.\n* **Conversational Data:**  I've been trained""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,16,42
The Möbius Strip,916,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_3.pt,32,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind. I’m a large language model—open weights—so I’m widely available to the public! \n\nI was trained on a massive dataset of text and code. This dataset includes a huge amount of information from a variety of sources, allowing me to communicate and generate human-like text in response to a wide range of prompts and questions. \n\nYou can find more detailed information about my training data and capabilities on the Gemma project page: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,16,42
Confusion of Correlation and Causation,271,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_1.pt,218,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive amount of text and code data. \n\nMy training data includes a huge variety of publicly available information, encompassing:\n\n*   **Web pages:** A significant portion of the internet.\n*   **Books:** A large collection of books covering many genres and subjects.\n*   **Code:** Source code in various programming languages.\n*   **Research papers:** Scholarly articles and research findings.\n\nIt's important to note that I don't have real-time information or access to external tools or APIs. My knowledge cutoff is a point in time before my release, and I'm constantly being updated and improved.\n\nYou can find more details about my development in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,17,42
I Love Money,210,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_2.pt,49,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive amount of text and code data. \n\nHere's a breakdown of what that encompasses:\n\n* **Text Data:** A huge portion of my training data is text – books, articles, websites, code, and more. This allows me to understand and generate human-like text.\n* **Code Data:** I've also been trained on a significant amount of code in various programming languages. This is what allows me to assist with coding tasks.\n* **Specific Details (as of my last update):** My training data includes a snapshot of the web up to a certain point in time (September 2021).  I don't have real-time access to information.\n\n**Important Note:** I am an open-weights model, which means my weights are publicly available. This is different from closed-source models.\n\n\nYou can find more detailed information about my training in the Gemma documentation: [https://ai.google.dev/gemma](https://ai.google.dev/gemma)""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,17,42
Pianissimo,282,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! Here's a breakdown of what that encompasses:\n\n**1. Text Data:**\n\n* **The Common Crawl:** A huge portion of my training data comes from Common Crawl, which is a massive archive of web pages. This gives me exposure to a *huge* range of topics, writing styles, and information.\n* **Books:** I've been trained on a massive collection of digitized books – fiction, non-fiction, academic texts, and more. This helps me understand narrative, complex ideas, and different writing styles.\n* **Web Text:** Beyond Common Crawl, I've been exposed to a wide variety of text from websites – news articles, blogs, forums, Wikipedia, and countless other online sources.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, Java, C++, JavaScript, etc.). This is how I can understand and generate code.\n* **Conversational Data:** I've been trained on conversations and dialogues to improve my ability to understand and respond to prompts in a natural and helpful way.\n\n\n**2. Specific Areas of Focus (though not exhaustive):**\n\n* **General Knowledge:**""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,17,42
Tom Stoppard,16,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_3.pt,128,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive amount of text and code data! Here's a breakdown of the key areas I've learned from:\n\n**1. Text Data (The Bulk of My Knowledge):**\n\n* **The Common Crawl:** This is a gigantic dataset of web pages – essentially, a huge chunk of the internet. It's a foundational part of my training.\n* **Books:** I've processed a massive collection of books, covering a huge range of genres, styles, and subjects.\n* **Wikipedia:** A significant portion of my knowledge comes from Wikipedia, providing me with a broad overview of countless topics.\n* **News Articles:** I've been trained on news articles from various sources, allowing me to understand current events and different journalistic styles.\n* **Websites:** I've learned from countless websites, including blogs, forums, and informational sites.\n* **Code:** I've been trained on a huge amount of code in many different programming languages.\n\n\n**2. Specific Areas of Focus (More Targeted Training):**\n\n* **Conversational AI:**  A lot of my training focused on learning how to engage in conversations, understand user intent, and generate helpful responses.\n* **Question An""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,17,42
Coping with Illness,186,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained on a massive dataset of text and code! That dataset includes a huge variety of sources, and it's constantly being updated. Here's a breakdown of the key areas I've learned from:\n\n**1. Publicly Available Text Data:**\n\n* **The Common Crawl:** This is a gigantic archive of web pages – a *huge* portion of my training data. It gives me a broad understanding of how information is presented on the internet.\n* **Books:** I've been exposed to a massive collection of books covering countless genres, from fiction and non-fiction to academic texts and historical documents.\n* **Websites:** I've processed information from a huge range of websites – news articles, blogs, encyclopedias (like Wikipedia), forums, and more.\n* **Research Papers:** I've learned from scientific papers, academic journals, and other research materials.\n* **Code:** A significant amount of my training data is code in various programming languages (Python, JavaScript, C++, Java, etc.). This is crucial for my ability to understand and generate code.\n\n**2. Specific Datasets & Projects (Some of these are less publicly known, but contribute significantly):**\n\n* **Pile""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,18,42
Impact Investing,727,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,130,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained by the Gemma team at Google DeepMind on a massive dataset of text and code. This dataset includes a huge variety of publicly available information – books, articles, code, and more – to help me understand and generate human-like text. \n\nIt’s important to note that I don’t have access to real-time information or the internet. My knowledge cutoff is a point in the past, and I can’t browse or access external sources.""]",base-question-t0,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,,256,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,18,42
